code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
SAGDP2N-76,15000,Hawaii,2020,Millions of current dollars,6,718.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,15000,Hawaii,2021,Millions of current dollars,6,978.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,15000,Hawaii,2022,Millions of current dollars,6,1301.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,16000,Idaho,2017,Millions of current dollars,6,558.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,16000,Idaho,2018,Millions of current dollars,6,640.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,16000,Idaho,2019,Millions of current dollars,6,689.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,16000,Idaho,2020,Millions of current dollars,6,576.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,16000,Idaho,2021,Millions of current dollars,6,805.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,16000,Idaho,2022,Millions of current dollars,6,967.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,17000,Illinois,2017,Millions of current dollars,6,9476.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,17000,Illinois,2018,Millions of current dollars,6,9972.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,17000,Illinois,2019,Millions of current dollars,6,10699.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,17000,Illinois,2020,Millions of current dollars,6,6778.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,17000,Illinois,2021,Millions of current dollars,6,8816.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,17000,Illinois,2022,Millions of current dollars,6,11033.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,18000,Indiana,2017,Millions of current dollars,6,3891.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,18000,Indiana,2018,Millions of current dollars,6,4137.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,18000,Indiana,2019,Millions of current dollars,6,4288.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,18000,Indiana,2020,Millions of current dollars,6,3397.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,18000,Indiana,2021,Millions of current dollars,6,3992.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,18000,Indiana,2022,Millions of current dollars,6,4547.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,19000,Iowa,2017,Millions of current dollars,6,1152.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,19000,Iowa,2018,Millions of current dollars,6,1237.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,19000,Iowa,2019,Millions of current dollars,6,1436.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,19000,Iowa,2020,Millions of current dollars,6,1123.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,19000,Iowa,2021,Millions of current dollars,6,1716.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,19000,Iowa,2022,Millions of current dollars,6,1934.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,20000,Kansas,2017,Millions of current dollars,6,862.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,20000,Kansas,2018,Millions of current dollars,6,911.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,20000,Kansas,2019,Millions of current dollars,6,902.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,20000,Kansas,2020,Millions of current dollars,6,622.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,20000,Kansas,2021,Millions of current dollars,6,842.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,20000,Kansas,2022,Millions of current dollars,6,1045.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,21000,Kentucky,2017,Millions of current dollars,6,1064.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,21000,Kentucky,2018,Millions of current dollars,6,1148.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,21000,Kentucky,2019,Millions of current dollars,6,1187.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,21000,Kentucky,2020,Millions of current dollars,6,996.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,21000,Kentucky,2021,Millions of current dollars,6,1220.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,21000,Kentucky,2022,Millions of current dollars,6,1561.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,22000,Louisiana,2017,Millions of current dollars,6,2376.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,22000,Louisiana,2018,Millions of current dollars,6,2514.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,22000,Louisiana,2019,Millions of current dollars,6,2624.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,22000,Louisiana,2020,Millions of current dollars,6,2064.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,22000,Louisiana,2021,Millions of current dollars,6,2666.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,22000,Louisiana,2022,Millions of current dollars,6,3181.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,23000,Maine,2017,Millions of current dollars,6,635.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,23000,Maine,2018,Millions of current dollars,6,687.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,23000,Maine,2019,Millions of current dollars,6,724.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,23000,Maine,2020,Millions of current dollars,6,568.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,23000,Maine,2021,Millions of current dollars,6,768.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,23000,Maine,2022,Millions of current dollars,6,1014.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,24000,Maryland,2017,Millions of current dollars,6,4489.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,24000,Maryland,2018,Millions of current dollars,6,4559.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,24000,Maryland,2019,Millions of current dollars,6,4382.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,24000,Maryland,2020,Millions of current dollars,6,2950.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,24000,Maryland,2021,Millions of current dollars,6,4082.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,24000,Maryland,2022,Millions of current dollars,6,4984.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,25000,Massachusetts,2017,Millions of current dollars,6,6396.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,25000,Massachusetts,2018,Millions of current dollars,6,6721.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,25000,Massachusetts,2019,Millions of current dollars,6,6980.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,25000,Massachusetts,2020,Millions of current dollars,6,4188.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,25000,Massachusetts,2021,Millions of current dollars,6,5656.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,25000,Massachusetts,2022,Millions of current dollars,6,7395.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,26000,Michigan,2017,Millions of current dollars,6,3665.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,26000,Michigan,2018,Millions of current dollars,6,3869.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,26000,Michigan,2019,Millions of current dollars,6,4528.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,26000,Michigan,2020,Millions of current dollars,6,3264.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,26000,Michigan,2021,Millions of current dollars,6,4145.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,26000,Michigan,2022,Millions of current dollars,6,4879.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,27000,Minnesota,2017,Millions of current dollars,6,3491.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,27000,Minnesota,2018,Millions of current dollars,6,3624.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,27000,Minnesota,2019,Millions of current dollars,6,3455.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,27000,Minnesota,2020,Millions of current dollars,6,2714.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,27000,Minnesota,2021,Millions of current dollars,6,3419.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,27000,Minnesota,2022,Millions of current dollars,6,4640.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,28000,Mississippi,2017,Millions of current dollars,6,552.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,28000,Mississippi,2018,Millions of current dollars,6,542.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,28000,Mississippi,2019,Millions of current dollars,6,543.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,28000,Mississippi,2020,Millions of current dollars,6,446.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,28000,Mississippi,2021,Millions of current dollars,6,689.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,28000,Mississippi,2022,Millions of current dollars,6,903.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,29000,Missouri,2017,Millions of current dollars,6,3546.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,29000,Missouri,2018,Millions of current dollars,6,3660.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,29000,Missouri,2019,Millions of current dollars,6,3798.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,29000,Missouri,2020,Millions of current dollars,6,2761.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,29000,Missouri,2021,Millions of current dollars,6,3816.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,29000,Missouri,2022,Millions of current dollars,6,4716.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,30000,Montana,2017,Millions of current dollars,6,621.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,30000,Montana,2018,Millions of current dollars,6,645.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,30000,Montana,2019,Millions of current dollars,6,665.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,30000,Montana,2020,Millions of current dollars,6,589.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,30000,Montana,2021,Millions of current dollars,6,875.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,30000,Montana,2022,Millions of current dollars,6,898.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,31000,Nebraska,2017,Millions of current dollars,6,652.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,31000,Nebraska,2018,Millions of current dollars,6,698.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,31000,Nebraska,2019,Millions of current dollars,6,731.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,31000,Nebraska,2020,Millions of current dollars,6,602.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,31000,Nebraska,2021,Millions of current dollars,6,740.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,31000,Nebraska,2022,Millions of current dollars,6,870.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,32000,Nevada,2017,Millions of current dollars,6,4513.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,32000,Nevada,2018,Millions of current dollars,6,4683.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,32000,Nevada,2019,Millions of current dollars,6,5604.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,32000,Nevada,2020,Millions of current dollars,6,4165.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,32000,Nevada,2021,Millions of current dollars,6,4951.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,32000,Nevada,2022,Millions of current dollars,6,5808.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,33000,New Hampshire,2017,Millions of current dollars,6,1106.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,33000,New Hampshire,2018,Millions of current dollars,6,1247.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,33000,New Hampshire,2019,Millions of current dollars,6,1495.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,33000,New Hampshire,2020,Millions of current dollars,6,942.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,33000,New Hampshire,2021,Millions of current dollars,6,1194.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,33000,New Hampshire,2022,Millions of current dollars,6,1372.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,34000,New Jersey,2017,Millions of current dollars,6,5804.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,34000,New Jersey,2018,Millions of current dollars,6,6305.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,34000,New Jersey,2019,Millions of current dollars,6,5924.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,34000,New Jersey,2020,Millions of current dollars,6,3979.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,34000,New Jersey,2021,Millions of current dollars,6,5107.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,34000,New Jersey,2022,Millions of current dollars,6,6433.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,35000,New Mexico,2017,Millions of current dollars,6,667.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,35000,New Mexico,2018,Millions of current dollars,6,726.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,35000,New Mexico,2019,Millions of current dollars,6,804.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,35000,New Mexico,2020,Millions of current dollars,6,537.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,35000,New Mexico,2021,Millions of current dollars,6,795.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,35000,New Mexico,2022,Millions of current dollars,6,1026.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,36000,New York,2017,Millions of current dollars,6,26232.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,36000,New York,2018,Millions of current dollars,6,28312.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,36000,New York,2019,Millions of current dollars,6,29386.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,36000,New York,2020,Millions of current dollars,6,19696.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,36000,New York,2021,Millions of current dollars,6,24924.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,36000,New York,2022,Millions of current dollars,6,32081.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,37000,North Carolina,2017,Millions of current dollars,6,4777.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,37000,North Carolina,2018,Millions of current dollars,6,4762.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,37000,North Carolina,2019,Millions of current dollars,6,4869.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,37000,North Carolina,2020,Millions of current dollars,6,3586.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,37000,North Carolina,2021,Millions of current dollars,6,4735.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,37000,North Carolina,2022,Millions of current dollars,6,5863.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,38000,North Dakota,2017,Millions of current dollars,6,161.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,38000,North Dakota,2018,Millions of current dollars,6,206.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,38000,North Dakota,2019,Millions of current dollars,6,219.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,38000,North Dakota,2020,Millions of current dollars,6,187.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,38000,North Dakota,2021,Millions of current dollars,6,258.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,38000,North Dakota,2022,Millions of current dollars,6,325.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,39000,Ohio,2017,Millions of current dollars,6,7207.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,39000,Ohio,2018,Millions of current dollars,6,7318.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,39000,Ohio,2019,Millions of current dollars,6,6987.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,39000,Ohio,2020,Millions of current dollars,6,5252.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,39000,Ohio,2021,Millions of current dollars,6,6700.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
